Name;Latitude;Longitude
Virender Nagar / Dilli Haat;28.6232;77.09615
Hari Nagar Depot;28.62541;77.10109
G Block Hari Nagar;28.627917;77.10006700000002
Fateh Nagar;28.631133;77.098567
Tilak Nagar Jail Road;28.635737;77.096692
Tilak Nagar Crossing (Najafgarh Road);28.635322;77.092959
Janak Puri Check Post;28.6341;77.089333
Janakpuri East Metro Station/ Nangli Zalib;28.6323;77.08465
District Centre Nazafgarh Road;28.630417;77.079983
Dholi Piao;28.629;77.076367
Vikaspuri Crossing (Shivaji Marg);28.626317;77.069689
Uttam Nagar Terminal;28.625329;77.066948
Mangla Puri Terminal;28.5899833333333;77.0870166666667
Health Centre;28.591;77.0814
Dwarka Crossing / Maharaja Agrasen Hospital;28.592585;77.080442
Dwarka Sec 1;28.594283;77.073867
J M International School;28.59535;77.0701
Dwarka Sec 2-6;28.597367;77.064883
Madhu Vihar;28.5998;77.0612
Rajapuri;28.6037812;77.05501459999998
Matiyala Xing;28.605083;77.0517
DPS Matiyala;28.60445;77.04625
Dwarka Sec 3-4;28.602633;77.043217
Dwarka Sec 13-3 Xing;28.602567;77.040983
MRV School Sec 13 Dwarka;28.603917;77.0389
Dwarka Sec 13;28.605567;77.036383
NSIT (Netaji Subhas Institute) / Sulahkul Mandir;28.607617;77.035033
Suraj Vihar;28.613433;77.03315
Kakrola More;28.618905;77.029949
Kakrola Bridge;28.619758;77.024856
Nangli Dairy;28.619772;77.017944
Chhathh Ghat Park;28.618803000000003;77.01521899999999
Arjun Park;28.618083;77.013083
Nangli Sakrawati Crossing;28.616344;77.007924
Nangli Sakrawati;28.614715000000004;77.004077
Sai Baba Mandir (Nazafgarh);28.613433;76.998983
Power House NajafGarh;28.612933333333302;76.9955666666667
Tuda Mandi;28.612458;76.99146
Nizamuddin Railway Station;28.586388;77.253259
Rajdoot Hotel;28.5825;77.2527
Ashram (Hari Nagar);28.573817;77.257333
Sri Niwaspuri / PG DAV College Lajpat Nagar;28.56675;77.253117
ESI Hospital Okhla;28.515290000000004;77.281062
Central Work Shop II;28.5164;77.2835
Okhla Depot IV CWS II;28.51835;77.284767
ISBT Kashmere Gate Terminal;28.66696;77.227456
Tees Hazari Court;28.666662;77.21925999999998
St Stephen Hospital;28.6671;77.2149
Ice Factory;28.666851;77.209097
Roshnara Road;28.669035;77.204663
Roshnara Bagh;28.6717;77.2007
Clock Tower;28.6774;77.201633
Shakti Nagar;28.6804;77.1993
Shakti Nagar Nangia Park;28.679846;77.195746
Chowki No 2 / Gulabi Bagh Crossing;28.677233;77.188967
Gulabi Bagh;28.674998;77.188525
Shastri Nagar A Block;28.672401;77.186038
Subhadra Colony;28.671105;77.184219
Shastri Nagar Metro Station;28.669997;77.181336
Shastri Nagar E Block;28.6711;77.17605
Shastri Nagar Shiv Mandir;28.6716;77.173
Inderlok Metro Station;28.673633;77.168983
Kanhaiya Nagar;28.680933000000003;77.165433
B3 Keshav Puram;28.6861;77.1629
B-4 Keshav Puram;28.687583;77.162267
Mangol Pur School (Kanjhawla Road);28.694582;77.10507
Avantika Xing;28.6982;77.097
Rohini Sec 20/21 More;28.7155;77.0743
Satyapuram Jharoda;28.665305;76.943439
Jharoda Nala Crossing;28.6586;76.9479
Jharoda Kalan;28.655083;76.95008299999998
Jharoda Village;28.65085;76.9531
S.S. Kanya Vidhyalaya;28.646688;76.956119
PTS Jharoda;28.642863;76.958365
CRPF Jharoda;28.638805;76.960707
Sainik Enclave Jharoda;28.633583;76.96378299999998
Saraswati Kunj Jharoda;28.63045;76.965683
Naveen Palace;28.627867;76.967333
Baba Haridass Nagar;28.623817;76.970483
New Anaj Mandi;28.61905800000001;76.974408
Surakh Pur Crossing;28.6155;76.976417
Uttam Nagar Terminal;28.625449;77.066447
A-3 Janak Puri;28.619633;77.079183
C-2 Janakpuri;28.6219;77.0842
C2B Janak Puri;28.621752;77.092199
C4E Janakpuri;28.617217;77.08834499999998
C-3 Janakpuri;28.615417;77.09258299999998
C-4H Janakpuri;28.616333;77.09525
Janakpuri C-5A;28.6148;77.0977
Desu Colony;28.6111;77.0989
Zunk Market;28.618433000000003;77.11235
Gulab House;28.622267;77.1171
Bobby Soap;28.62395;77.1186
PS Mayapuri;28.625367;77.11975
Metal Forging;28.629;77.122817
Government Press;28.634617;77.12763299999997
Mayapuri Depot;28.63685;77.12835
Naraina Vihar / Indra Market;28.62688300000001;77.135333
Payal Cinema;28.6314;77.1384
Loha Mandi;28.641383;77.145217
Bentax;28.644717;77.147667
Naraina Depot;28.64905;77.1513
Pandav Nagar;28.650051;77.153678
Shadipur Colony;28.6516;77.1561
Shadipur Metro Station;28.6515;77.1587
West Patel Nagar;28.64795;77.164783
South Patel Nagar (Metro Station);28.6454;77.1689
East Patel Nagar;28.642967;77.17315
Rajendra Place;28.6425;77.1773
Telephone Exchange Karol Bagh;28.64315;77.181917
Karol Bagh Metro Station;28.6442;77.189
Pusa Road Petrol Pump Sadhu Vaswani Marg;28.6448;77.1934
Meghdoot Bhawan;28.644;77.200983
Videocon Tower;28.6441;77.2036
Paharganj Police Station;28.64615;77.208267
Dispensary Paharganj;28.6452;77.2133
Ajmeri Gate / Kamla Market;28.643383;77.22573299999998
JLN Marg;28.64205;77.22833299999998
Zakir Husain College;28.64115;77.230067
Turkman Gate / G B Pant Hosipatal;28.6417;77.2333
Delite Cinema;28.6412;77.2352
Delhi Gate;28.640767;77.238667
Red Fort;28.6541;77.23643299999998
GPO;28.661933;77.234583
Guru Govind Singh University (Kashmere Gate);28.6652;77.2303
ISBT Kashmere Gate;28.666756;77.229348
Mori Gate Terminal;28.666517;77.225883
Bawana Sec 1 Cluster Depot;28.794928;77.041391
JJ Colony Bawana Road;28.806709;77.047729
Jain Shukla Mandir;28.81186;77.053907
Delhi Jal Board Bawana;28.815521;77.058038
Sannoth Crossing / Ghoga Crossing;28.819735;77.063843
Sannoth Village;28.81561;77.07098
Holambi Kalan JJ Colony;28.809702;77.088087
Holambi Kalan Fatak;28.809404;77.098773
Holambi Kalan Crossing;28.809357;77.10746
Jeet Farm;28.800239;77.11466300000002
Holambi Khurd Crossing;28.797139;77.117385
Alipur Garhi;28.798040000000004;77.127346
Alipur Village;28.797253;77.133138
Pwd Office;28.8022;77.1386
Bakauli Village;28.811931;77.13565200000002
Khampur Village;28.824805;77.13183000000002
Tikri Khurd Crossing;28.835211;77.12846
Tikri Khurd;28.835878000000005;77.1238
Anand Vihar ISBT Terminal;28.64846;77.317489
Ram Prastha Crossing;28.660717;77.319917
Ram Prastha Temple;28.6632;77.3202
Surya Nagar;28.666933;77.321467
Shahadara Border (Dilshad Garden Mtr Stn);28.676167;77.32123299999998
Jhilmil Xing;28.6761;77.3174
Dilshad Garden GT Road;28.675883;77.3118
Telephone Exchange;28.675817;77.309217
Mansarovar Park Metro Station;28.675479;77.300119
Welcome Colony Metro Station;28.672;77.275
Welcome Colony;28.6711;77.2698
Seelampur Metro Station;28.670507;77.26573
Dharam Pura;28.670717;77.26191700000003
Shastri Park;28.6723;77.2571
Shastri Park;28.672867;77.253967
Shyam Giri Mandir;28.67382000000001;77.248024
Shastri Park DMRC Depot;28.674167;77.243433
Shastri Park Metro Depot;28.67343300000001;77.24118299999998
ISBT Bridge;28.6690446503364;77.2282825671056
Azad Market;28.6627;77.2075
Bara Hindu Rao;28.6608666666667;77.20415
Model Basti;28.6572;77.2038
Guru Govind Singh Marg;28.6552;77.199
Tibiya College;28.6574;77.1947
Ram Jas Road;28.658993;77.191289
Liberty Cinema;28.6598;77.1888
Government Quarter Sarai Rohila;28.6613;77.18463299999998
Sarai Rohila;28.662417;77.1822
Anand Parvat Industrial Area;28.664314;77.175758
Daya Basti Flyover;28.666346;77.169943
Zakhira Flyover;28.668361;77.165364
Ashok Park;28.67118300000001;77.15675
Ram Pura;28.671883;77.153033
Punjabi Bagh Power House;28.672673;77.14692099999998
Punjabi Bagh Terminal (Rohtak Road);28.67315;77.143517
C 4 Yamuna Vihar;28.702233000000003;77.27835
Yamuna Vihar Brijpuri;28.702633;77.2737
B-Block Yamuna Vihar;28.702917;77.269733
Bhajanpura;28.703351;77.263706
Khajuri;28.7039;77.2562
Garhi Maidu;28.6992;77.255533
Gamri Extn Pusta No.5;28.6957;77.2551
Kartar Nagar;28.68945;77.25416700000002
Jagjit Nagar;28.686317;77.25456700000002
Pusta No-2;28.683767;77.255217
New Usman Pur Pusta No-1;28.679983;77.256183
Zero Pusta;28.6778;77.256783
Shastri Park Pusta Road;28.674017;77.2563
Ludlow Castle;28.672333333333302;77.2258666666667
Exchange Store / Civil Lines Metro Station;28.676783;77.22483299999998
IP College;28.67961;77.22395999999998
Old Secretariat (Postal Account Office);28.683783333333302;77.22215
Vidhan Sabha Metro Station;28.6877833333333;77.2214333333333
Khyber Pass;28.6906;77.2211666666667
Mall Road;28.693617;77.2184
Vishwa Vidyalaya Metro Station;28.695193;77.214053
INS Hostel;28.696216666666693;77.2116
GTB Nagar / Haqiqat Nagar;28.698224;77.207503
Minto Road Terminal;28.639417;77.223773
Shivaji Park;28.638735;77.224176
Super Bazar;28.632583;77.22305
Palika Kendra;28.628567;77.21678299999998
P S Parliament / Jantar Mantar;28.625448;77.214345
Aakashwani Bhawan;28.62045;77.212633
Krishi Bhawan;28.615;77.2124
Udyog Bhawan;28.6126;77.2122
Sunehri Masjid/ G Block;28.6094;77.2097
Krishan Menon Marg;28.6051;77.2111
PS Tuglak Road;28.599917;77.21131700000002
Tughlaq Crescent;28.5949;77.212
SJ Madrasa;28.586683;77.212767
SJ Airport;28.5841;77.2126
INA Colony;28.5759;77.2102
Kidwai Nagar;28.5735;77.2095
AIIMS;28.566983;77.20795
Yusuf Sarai;28.5627;77.2077
Green Park;28.5572;77.2068
Hauz Khas;28.5529;77.2051
Padhmini Enclave;28.5498;77.2038
IIT Gate;28.5462;77.2025
Panchsheel Club / Sarvpriya Vihar;28.5439;77.2052
Bhavishya Nidhi Enclave;28.5428;77.209567
Begumpur (Malviya Nagar);28.536667;77.209583
Malviya Nagar;28.535406;77.20855300000002
Aurobindo College;28.5326;77.2046
Geetanjali Enclave;28.530317;77.19963299999998
PNB Geetanjali;28.529417;77.2014
Saket A Block (Malviya Nagar Metro Station);28.528;77.205
Press Enclave;28.5282;77.2091
HaujRani / MaxHospital;28.5285;77.2119
Hauj Rani;28.5297;77.2158
Khirki Village;28.530183;77.21835
PSRI;28.53145;77.223883
Vocational College;28.532283000000003;77.22695
Sheikh Sarai Phase II;28.53305;77.23066700000003
Pushpa Bhawan;28.527;77.2312
Pushp Vihar;28.5247;77.230317
Ambedkar Nagar Terminal;28.515588;77.22728000000002
Ambedkar Nagar Depot;28.515267;77.2284
Khanpur Extension / Devli Xing;28.514;77.2344
Vayu Sena Bad (Tigri);28.5129;77.2389
Batra Hospital / Satya Narayan Mandir;28.5124;77.2433
Hamdard Nagar / Sangam Vihar;28.512167;77.248667
Kendriya Terminal (Pt. Pant Marg);28.6214;77.2064
Kendriya Terminal / Gurudwara Rakab Gunj;28.621017;77.205283
Talkatora Road;28.6222;77.2031
Dr. RML Hospital;28.6224666666667;77.19665
Talkatora Stadium Garden;28.621483;77.19461700000002
Sardar Patel Road Xing (11 Murti);28.611;77.1908
Palika Kutumb;28.6078;77.1891
Bhartiya Sadhu Samaj;28.603917;77.1845
Railway Colony (Sardar Patel Marg);28.600783000000003;77.1785
Bapu Dham;28.5994;77.1758
Officer Enclave S.P Marg;28.597;77.1713
Dhaula Kuan;28.592721;77.163492
Golf Club;28.592867;77.158433
R R Line;28.59572;77.150948
S O Flats Carriappa Marg;28.6002;77.13973299999998
Thimiyan Park;28.60265;77.133483
Kirbi Place;28.6051;77.1269
Supply Depot;28.606633;77.123233
Janak Setu;28.6104;77.1138
Lajwanti Garden;28.613845;77.106342
D Block Janak Puri;28.610606;77.10369
SagarPur Vashisht Park;28.609159;77.099659
Desu Colony;28.611;77.098783
C-5A Janakpuri;28.6155;77.097
C-3 Janakpuri;28.61525;77.09236700000002
C-2 Janakpuri;28.6216;77.0841
A-3 Janak Puri;28.619583;77.079267
C1 Janak Puri;28.6178;77.0771
Jivan park;28.6195;77.0736
Tilak Pul;28.6213;77.07
Uttam Nagar / A1 Janak Puri;28.624233;77.067867
Tilak Nagar Terminal;28.636250984916305;77.0957373386509
Uttam Nagar;28.622733;77.060223
Prem Nagar;28.621961;77.05731
Om Vihar;28.621;77.052203
Kiran Garden;28.620317;77.0468
Nawada Gaon;28.620169;77.045358
Mohan Garden;28.62012;77.0401
Dwarka More Metro Station (Sewak Park);28.619281;77.033966
Police Station Najafgarh;28.609483;76.9832
NajafGarh Dhansa Stand;28.6115;76.977817
Khera More / Ghuman Hera Crossing;28.611152;76.97521
Nanak Piyau;28.609183;76.96718299999998
Indra Service Station;28.608536;76.95875500000002
Mitraon Extension;28.608077;76.95177
Mitraon Village;28.607988;76.947338
Mundhela Khurd School;28.616066;76.896431
Mundhela Khurd Village;28.617177;76.893091
Jhingola Village;28.83096;77.199706
Jhingola Crossing;28.831184000000004;77.18802
Akbar Pur Majra;28.834531;77.18239399999999
Akbar Pur Majra Crossing;28.832511;77.17918399999998
Bakhtawar Pur Garhi;28.82942;77.178662
Bakhtawar Pur Primary School;28.82583300000001;77.174563
Bakhtawar Pur Village;28.82208;77.171555
Triveni Colony;28.818615;77.16632299999998
Bakhtawar Pur School;28.814533;77.16121700000002
Palla More;28.80336;77.143775
Mcd Store;28.793717;77.142333
Jahangirpuri GT Road;28.7252;77.1634
Ice Factory (Rani Jhansi Road);28.667237;77.209039
Badarpur Border;28.493222;77.303353
Jaitpur Mor;28.497367;77.30211700000002
Badarpur M B Road / Rajiv Gandhi Stadium;28.499178000000004;77.29900400000002
Prehlad Pur;28.500583;77.293883
Surajkund Crossing;28.501567;77.289765
Lal Kuan;28.5023;77.2833
Prem Nagar;28.5036;77.2801
Maa Anand Mayee Marg;28.5061;77.27835
Tehkhand Depot DTC;28.51095;77.280917
ESI Hospital;28.5143;77.28133299999998
Holambi Kalan Terminal;28.801906;77.096118
Holambi Khurd;28.799903000000004;77.096104
Holambi Khurd DRID College;28.795626;77.098138
Minda Farm;28.79584;77.11041
Azadpur Terminal;28.707867;77.179567
Model Town-III;28.7061;77.1853
Model Town II;28.70425;77.19063299999998
Alpana Cinema (Model Town Mtr Stn);28.70300000000001;77.1937
New Police Line;28.699533;77.203017
Exchange Store / Civil Lines Metro Station;28.6766;77.22501667
Red Fort;28.6577;77.2371
Jama Masjid;28.6508166666667;77.2384666666667
Darya Ganj;28.6460833333333;77.2404
Delhi Gate (JLN Marg);28.640024;77.238077
LNJP Hospital;28.6401;77.234817
Zakir Husain College;28.64115;77.229617
JLN Marg;28.6421;77.22785
Vivekanand Marg / Minto Road;28.640867;77.22573299999998
Shivaji Stadium Terminal;28.632467;77.21565
Rani Khera Depot 2;28.699441;77.033514
Rani Khera Depot Crossing;28.697847;77.027902
Rani Khera Village;28.704236;77.027661
Rani Khera School / Bhagya Vihar;28.709239;77.027741
Mubarak Pur Crossing;28.712817;77.027833
Madan Pur Dabas;28.716453;77.02786
Shaheed Bhagat Singh Nagar;28.725017;77.029167
Karala Crossing;28.731617;77.03235
Karala Village;28.731583;77.03698299999998
Karala School;28.7308;77.0398
Rama Vihar;28.7288;77.0456
Sukhbeer Nagar;28.727633;77.04895
Karala Patshala;28.726567;77.05336700000002
Rajeev Nagar;28.724983;77.058433
Begumpur;28.721767;77.06515
Rohini Sec-21;28.7188;77.069767
Rohini Sec 20/21 More;28.715887;77.074077
Pooth Kalan;28.71425;77.0770666666667
Brahm shakti hospital;28.712467;77.08063299999998
Krishna Vihar;28.706667;77.08421700000002
Buddh vihar;28.70415;77.08748299999998
Mangol Puri Y Block;28.7029;77.08951
Mangol Pur Khurd;28.700133;77.09433299999998
Avantika Xing;28.698466666666693;77.0970166666667
Mangolpur Kalan Village;28.6957;77.1012
Mangol Pur School (Outer Ring Road);28.6948;77.10646700000002
Rohini Depot III;28.69546;77.10895
Puspanjali Enclave;28.696140000000003;77.11117
Kali Mata Mandir;28.69741;77.11626
Deepali Chowk;28.69831;77.11946
Saraswati Vihar C Block;28.70025;77.12487
Madhuban Chowk Outer Ring Road;28.7015;77.12731
RU Block Power House;28.7078;77.1343
Pitampura RU Block;28.71064;77.13667
Uttri Pitam Pura;28.715019;77.138989
Pitam Pura BV Block;28.716490000000004;77.13932
Haidarpur Water Works;28.72155;77.140383
PS Badli;28.72515;77.14229
Jail Road Rohini Sec 18;28.72726500000001;77.143241
Badli Village;28.731937;77.140125
Rohini Sec 18 Block;28.73598;77.13753299999998

